Course,Professor,GPA,% of A's,% of B's,% of C's,% of D's,% of F's,N
,SHUMBERA K,3.44,60.0%,28.0%,8.0%,4.0%,0.0%,1
,THOMAS R,3.8,81.458%,17.56%,0.982%,0.0%,0.0%,5
,WALLER K,3.89,92.74%,3.39%,3.87%,0.0%,0.0%,2
,,,,,,,
EDCI-485,,,,,,,
,BRYAN K,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,HAMMER J,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,HILL-JACKSON V,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
EDCI-489,,,,,,,
,BOETTCHER C,3.9,93.33%,3.33%,3.33%,0.0%,0.0%,1
,HAMMER J,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,ROLLINS K,3.87,87.18%,12.82%,0.0%,0.0%,0.0%,1
,WIESE P,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
EDCI-601,,,,,,,
,BURLBAW L,3.96,97.825%,0.0%,2.175%,0.0%,0.0%,2
,HILL-JACKSON V,3.86,85.71%,14.29%,0.0%,0.0%,0.0%,1
,SMITH D,3.95,95.0%,5.0%,0.0%,0.0%,0.0%,1
,VIRURU R,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
EDCI-602,,,,,,,
,CASSELL E,3.9,93.52%,4.63%,0.0%,1.85333333333%,0.0%,3
,HUMPAL D,3.73,73.33%,26.67%,0.0%,0.0%,0.0%,1
,LARKE P,3.93,98.3325%,0.0%,0.0%,0.0%,1.6675%,4
,LAUB J,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,MORO F,3.93,92.855%,7.145%,0.0%,0.0%,0.0%,2
,NESHYBA M,3.91,91.075%,8.925%,0.0%,0.0%,0.0%,2
,SMITH D,3.76,75.6%,24.4%,0.0%,0.0%,0.0%,3
,VIRURU R,3.77,86.905%,7.935%,2.78%,0.0%,2.38%,2
,WALTERS L,3.68,74.853%,20.671%,3.502%,0.0%,0.973%,10
,YALVAC B,3.85,90.385%,7.69%,0.0%,0.0%,1.925%,2
,,,,,,,
EDCI-603,,,,,,,
,BOZEMAN T,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,2
,DAVIS T,3.75,83.33%,11.115%,2.78%,2.78%,0.0%,2
,,,,,,,
EDCI-604,,,,,,,
,ASHLEY C,3.97,97.37%,2.63%,0.0%,0.0%,0.0%,2
,BOETTCHER C,3.93,92.63%,7.37%,0.0%,0.0%,0.0%,5
,,,,,,,
EDCI-605,,,,,,,
,VIRURU R,3.88,90.8825%,6.5275%,2.5925%,0.0%,0.0%,4
,YALVAC B,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,3
,,,,,,,
EDCI-606,,,,,,,
,KUO L,3.87,87.1433333333%,12.8566666667%,0.0%,0.0%,0.0%,3
,VIRURU R,3.94,94.12%,5.88%,0.0%,0.0%,0.0%,2
,,,,,,,
EDCI-609,,,,,,,
,CAPRARO M,3.89,88.89%,11.11%,0.0%,0.0%,0.0%,1
,,,,,,,
EDCI-610,,,,,,,
,DIXON L,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,ESLAMI Z,3.52,56.565%,41.875%,0.0%,0.0%,1.565%,2
,NESHYBA M,3.76,81.43%,16.785%,1.785%,0.0%,0.0%,2
,,,,,,,
EDCI-611,,,,,,,
,CASSELL E,3.77,77.27%,22.73%,0.0%,0.0%,0.0%,1
,ESLAMI Z,3.76,77.962%,20.298%,1.74%,0.0%,0.0%,5
,HAMMER J,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,4
,,,,,,,
EDCI-612,,,,,,,
,ESLAMI Z,3.58,58.06%,41.94%,0.0%,0.0%,0.0%,1
,NESHYBA M,3.55,77.335%,12.335%,4.165%,0.0%,6.165%,2
,,,,,,,
EDCI-614,,,,,,,
,DIXON L,3.86,85.71%,14.29%,0.0%,0.0%,0.0%,1
,ESLAMI Z,3.72,76.6625%,18.665%,4.675%,0.0%,0.0%,4
,,,,,,,
EDCI-615,,,,,,,
,BRYAN K,3.0,50.0%,33.33%,0.0%,0.0%,16.67%,1
,CASSELL E,3.82,82.35%,17.65%,0.0%,0.0%,0.0%,1
,,,,,,,
EDCI-619,,,,,,,
,CAPRARO M,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,2
,,,,,,,
EDCI-620,,,,,,,
,CAPRARO M,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,2
,,,,,,,
EDCI-622,,,,,,,
,DAVIS T,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
EDCI-623,,,,,,,
,CAPRARO M,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
EDCI-627,,,,,,,
,BOZEMAN T,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,2
,CAPRARO R,3.65,78.84%,15.3633333333%,1.45%,0.0%,4.34666666667%,3
,,,,,,,
EDCI-628,,,,,,,
,CAPRARO M,3.36,63.64%,27.27%,4.55%,0.0%,4.55%,1
